image_id,label,feature_type,sim_pos,margin,top1_acc
563604,bicycle,mean_with_cls,0.052130718,0.012960602,1
549390,bicycle,cls,-0.018480834,-0.031749755,0
549390,bicycle,mean_no_cls,0.049192697,0.004157517,1
549390,bicycle,mean_with_cls,0.04913094,0.0041060224,1
251140,bicycle,cls,-0.007919416,-0.010365497,0
251140,bicycle,mean_no_cls,0.046444148,0.009719897,1
251140,bicycle,mean_with_cls,0.046410844,0.009706806,1
45596,bicycle,cls,0.01295527,-0.0066598384,0
45596,bicycle,mean_no_cls,0.0556639,0.013150066,1
45596,bicycle,mean_with_cls,0.0556591,0.0131782815,1
573094,bicycle,cls,0.010494712,0.0040945336,1
573094,bicycle,mean_no_cls,0.05324297,0.015905086,1
573094,bicycle,mean_with_cls,0.053224318,0.01589436,1
374545,bicycle,cls,0.010572958,0.0021335362,1
374545,bicycle,mean_no_cls,0.045964725,0.007036384,1
374545,bicycle,mean_with_cls,0.045948237,0.007033743,1
142324,bicycle,cls,0.007807643,-0.0059410837,0
142324,bicycle,mean_no_cls,0.052328553,0.009759255,1
142324,bicycle,mean_with_cls,0.05231177,0.0097691715,1
82821,bicycle,cls,0.01482628,-0.015544157,0
82821,bicycle,mean_no_cls,0.047269836,0.005463969,1
82821,bicycle,mean_with_cls,0.04726143,0.005466018,1
424162,bicycle,cls,-0.008199952,-0.02256466,0
424162,bicycle,mean_no_cls,0.054371316,0.01203936,1
424162,bicycle,mean_with_cls,0.054344364,0.01201674,1
447917,bicycle,cls,0.010800058,-0.012444507,0
447917,bicycle,mean_no_cls,0.043160506,0.0025666282,1
447917,bicycle,mean_with_cls,0.04315086,0.0025518946,1
242287,bicycle,cls,-0.0060697934,-0.030563373,0
242287,bicycle,mean_no_cls,0.05311897,0.010289136,1
242287,bicycle,mean_with_cls,0.053075936,0.010265335,1
289343,bicycle,cls,-0.0069932677,-0.028620131,0
289343,bicycle,mean_no_cls,0.053444393,0.011833444,1
289343,bicycle,mean_with_cls,0.053396635,0.011778619,1
164115,bicycle,cls,-0.008003049,-0.026491806,0
164115,bicycle,mean_no_cls,0.053741675,0.010929614,1
164115,bicycle,mean_with_cls,0.05370096,0.010927625,1
388903,bicycle,cls,-0.008844731,-0.018586565,0
388903,bicycle,mean_no_cls,0.049160827,0.008545551,1
388903,bicycle,mean_with_cls,0.04913054,0.008526932,1
281929,bicycle,cls,0.0005103231,-0.020061277,0
281929,bicycle,mean_no_cls,0.049688287,0.00745409,1
281929,bicycle,mean_with_cls,0.04966513,0.007447865,1
577932,bicycle,cls,-0.009563506,-0.03243198,0
577932,bicycle,mean_no_cls,0.052227814,0.0109079,1
577932,bicycle,mean_with_cls,0.052194964,0.01088408,1
350023,bicycle,cls,-0.0033372852,-0.009714721,0
350023,bicycle,mean_no_cls,0.043648224,0.0061630607,1
350023,bicycle,mean_with_cls,0.043624204,0.0061528645,1
266400,bicycle,cls,-0.0033643995,-0.021648137,0
266400,bicycle,mean_no_cls,0.05582752,0.007667832,1
266400,bicycle,mean_with_cls,0.055785216,0.007639006,1
356387,bicycle,cls,0.011047978,0.0063539348,1
356387,bicycle,mean_no_cls,0.05666276,0.010816764,1
356387,bicycle,mean_with_cls,0.0566476,0.010820527,1
185157,bicycle,cls,-0.0010025399,-0.018395446,0
185157,bicycle,mean_no_cls,0.04089692,0.003302887,1
185157,bicycle,mean_with_cls,0.04087602,0.0032923967,1
65288,bicycle,cls,0.0043003666,-0.004580135,0
65288,bicycle,mean_no_cls,0.051889077,0.011317249,1
65288,bicycle,mean_with_cls,0.05185684,0.011326302,1
76416,bicycle,cls,0.008500846,-0.0069016833,0
76416,bicycle,mean_no_cls,0.05937819,0.0126688145,1
76416,bicycle,mean_with_cls,0.059352584,0.0126761235,1
152771,bicycle,cls,0.00029183133,-0.014356531,0
152771,bicycle,mean_no_cls,0.045590952,0.0069179907,1
152771,bicycle,mean_with_cls,0.045550678,0.006893661,1
122166,bicycle,cls,-0.008265139,-0.024547067,0
122166,bicycle,mean_no_cls,0.050578333,0.012137208,1
122166,bicycle,mean_with_cls,0.05053557,0.012125768,1
468505,bicycle,cls,0.0040634116,-0.016183652,0
468505,bicycle,mean_no_cls,0.054486718,0.010690104,1
468505,bicycle,mean_with_cls,0.054467805,0.010705948,1
546823,bicycle,cls,0.011223748,-0.020835124,0
546823,bicycle,mean_no_cls,0.053931184,0.011185411,1
546823,bicycle,mean_with_cls,0.053915896,0.011164792,1
184611,bicycle,cls,-0.013828323,-0.030575506,0
184611,bicycle,mean_no_cls,0.056482084,0.01409886,1
184611,bicycle,mean_with_cls,0.056433905,0.014073424,1
11149,bicycle,cls,-0.010308392,-0.017813265,0
11149,bicycle,mean_no_cls,0.050419204,0.0059004202,1
11149,bicycle,mean_with_cls,0.050372243,0.0058719106,1
130386,bicycle,cls,0.007935943,-0.011628162,0
130386,bicycle,mean_no_cls,0.048779175,0.00861663,1
130386,bicycle,mean_with_cls,0.04876727,0.0086239055,1
490936,bicycle,cls,-0.021539448,-0.027652772,0
490936,bicycle,mean_no_cls,0.052745335,0.016844973,1
490936,bicycle,mean_with_cls,0.05269446,0.016803816,1
190753,bicycle,cls,-0.006641899,-0.018730085,0
190753,bicycle,mean_no_cls,0.050159186,0.010328136,1
190753,bicycle,mean_with_cls,0.05009918,0.010294393,1
15597,bicycle,cls,0.00063292193,-0.01682908,0
15597,bicycle,mean_no_cls,0.048498053,0.006956119,1
15597,bicycle,mean_with_cls,0.04847204,0.006940726,1
227399,bicycle,cls,-0.010101054,-0.012966938,0
227399,bicycle,mean_no_cls,0.05132312,0.008632384,1
227399,bicycle,mean_with_cls,0.051278487,0.008611344,1
107226,bicycle,cls,-0.0053495527,-0.03468554,0
107226,bicycle,mean_no_cls,0.054730505,0.014404144,1
107226,bicycle,mean_with_cls,0.05469236,0.014371511,1
224051,bicycle,cls,-0.015595546,-0.033926465,0
224051,bicycle,mean_no_cls,0.047637507,0.0025093257,1
224051,bicycle,mean_with_cls,0.047604762,0.0025007129,1
414510,bicycle,cls,-0.020599883,-0.0406675,0
414510,bicycle,mean_no_cls,0.05442214,0.016509645,1
414510,bicycle,mean_with_cls,0.05437465,0.016493041,1
361103,bicycle,cls,0.0012768907,-0.016302235,0
361103,bicycle,mean_no_cls,0.057528846,0.016838986,1
361103,bicycle,mean_with_cls,0.057486713,0.016836312,1
153527,bicycle,cls,-0.0055566393,-0.019256571,0
153527,bicycle,mean_no_cls,0.054113153,0.012451336,1
153527,bicycle,mean_with_cls,0.054076437,0.012441974,1
101762,bicycle,cls,-0.017437303,-0.03850311,0
101762,bicycle,mean_no_cls,0.048878804,0.00748384,1
101762,bicycle,mean_with_cls,0.048833452,0.007452879,1
378515,bicycle,cls,0.00048712152,-0.019094259,0
378515,bicycle,mean_no_cls,0.05531248,0.015815184,1
378515,bicycle,mean_with_cls,0.055280216,0.015799388,1
319607,bicycle,cls,-0.017222205,-0.030901538,0
319607,bicycle,mean_no_cls,0.05382702,0.009073265,1
319607,bicycle,mean_with_cls,0.05377671,0.009027455,1
256941,bicycle,cls,-0.002125218,-0.020579228,0
256941,bicycle,mean_no_cls,0.05054202,0.0075798705,1
256941,bicycle,mean_with_cls,0.05049093,0.0075351223,1
531134,bicycle,cls,-0.0030987598,-0.016245987,0
531134,bicycle,mean_no_cls,0.06132658,0.018500213,1
531134,bicycle,mean_with_cls,0.061284877,0.018468611,1
55022,bicycle,cls,-0.015529981,-0.028332926,0
55022,bicycle,mean_no_cls,0.053846426,0.0112258345,1
55022,bicycle,mean_with_cls,0.05379355,0.011188764,1
413689,bicycle,cls,-0.009918831,-0.02262009,0
413689,bicycle,mean_no_cls,0.05197091,0.011550043,1
413689,bicycle,mean_with_cls,0.05192084,0.011500135,1
135670,bicycle,cls,-0.034140296,-0.049000006,0
135670,bicycle,mean_no_cls,0.055604503,0.012369633,1
135670,bicycle,mean_with_cls,0.055531494,0.012296207,1
378139,bicycle,cls,0.011547534,-0.0024348423,0
378139,bicycle,mean_no_cls,0.043622594,0.0010156333,1
378139,bicycle,mean_with_cls,0.043616783,0.0010121204,1
306437,bicycle,cls,-0.0042885393,-0.015602112,0
306437,bicycle,mean_no_cls,0.04871653,0.0064521246,1
306437,bicycle,mean_with_cls,0.04868604,0.0064470135,1
370208,bicycle,cls,-0.036582563,-0.04073788,0
370208,bicycle,mean_no_cls,0.05267931,0.010606211,1
370208,bicycle,mean_with_cls,0.05260344,0.010547832,1
162858,bicycle,cls,-0.0007673609,-0.016336236,0
162858,bicycle,mean_no_cls,0.05006142,0.013327055,1
162858,bicycle,mean_with_cls,0.050034173,0.013335291,1
233727,bicycle,cls,0.011141808,-0.0068577332,0
233727,bicycle,mean_no_cls,0.04736585,0.002092652,1
233727,bicycle,mean_with_cls,0.0473534,0.0020877272,1
8211,bicycle,cls,-0.0079349475,-0.026194323,0
8211,bicycle,mean_no_cls,0.04873836,0.0066489056,1
8211,bicycle,mean_with_cls,0.048702367,0.0066426434,1
279278,bicycle,cls,-0.0046141315,-0.0045298254,0
279278,bicycle,mean_no_cls,0.049613267,0.009666786,1
279278,bicycle,mean_with_cls,0.04957097,0.009657588,1
384527,bicycle,cls,-0.0085046645,-0.022879327,0
384527,bicycle,mean_no_cls,0.057835966,0.017247051,1
384527,bicycle,mean_with_cls,0.057796746,0.017232776,1
458223,bicycle,cls,-0.0017502159,-0.028772246,0
458223,bicycle,mean_no_cls,0.046437893,0.0011781901,1
458223,bicycle,mean_with_cls,0.04642038,0.0011831932,1
70774,bicycle,cls,-0.0069535444,-0.024139272,0
70774,bicycle,mean_no_cls,0.053825226,0.012913331,1
70774,bicycle,mean_with_cls,0.053778812,0.012892112,1
99114,bicycle,cls,0.0023653512,-0.0042152833,0
99114,bicycle,mean_no_cls,0.0538175,0.013781857,1
99114,bicycle,mean_with_cls,0.053779665,0.013765618,1
7386,bicycle,cls,-0.00838363,-0.02268605,0
7386,bicycle,mean_no_cls,0.052116808,0.0098485015,1
7386,bicycle,mean_with_cls,0.05207415,0.009830639,1
492077,bicycle,cls,-0.02119003,-0.035487123,0
492077,bicycle,mean_no_cls,0.05488584,0.012083907,1
492077,bicycle,mean_with_cls,0.054848038,0.012053337,1
119516,bicycle,cls,-0.0015709507,-0.008077543,0
119516,bicycle,mean_no_cls,0.051800955,0.007873084,1
119516,bicycle,mean_with_cls,0.051756717,0.007851545,1
351530,bicycle,cls,0.0010211235,-0.008160842,0
351530,bicycle,mean_no_cls,0.049507104,0.0065259524,1
351530,bicycle,mean_with_cls,0.04948607,0.006516628,1
40083,bicycle,cls,-0.008137078,-0.02207144,0
40083,bicycle,mean_no_cls,0.056676522,0.020515021,1
40083,bicycle,mean_with_cls,0.056618363,0.02047439,1
203317,bicycle,cls,-0.023878356,-0.026891258,0
203317,bicycle,mean_no_cls,0.048154384,0.006611906,1
203317,bicycle,mean_with_cls,0.04811123,0.0065854974,1
463522,bicycle,cls,-0.009304255,-0.028751481,0
463522,bicycle,mean_no_cls,0.044466153,0.0051319897,1
463522,bicycle,mean_with_cls,0.044427827,0.00512743,1
229111,person,cls,0.006450055,-0.017008321,0
229111,person,mean_no_cls,0.022374664,-0.037994582,0
229111,person,mean_with_cls,0.02236868,-0.037988577,0
183500,person,cls,-0.022965511,-0.055863075,0
183500,person,mean_no_cls,0.0028600981,-0.03900247,0
183500,person,mean_with_cls,0.002843,-0.039036512,0
424135,person,cls,0.008138906,-0.0010169689,0
424135,person,mean_no_cls,0.010239465,-0.045452856,0
424135,person,mean_with_cls,0.010242686,-0.045417707,0
473121,person,cls,0.0063954378,-0.025649369,0
473121,person,mean_no_cls,0.0010480098,-0.041035976,0
473121,person,mean_with_cls,0.0010538008,-0.04102525,0
330818,person,cls,-0.01878595,-0.037995484,0
330818,person,mean_no_cls,0.013276015,-0.040564697,0
330818,person,mean_with_cls,0.013244994,-0.040560957,0
303713,person,cls,-0.019318493,-0.044248015,0
303713,person,mean_no_cls,0.015592454,-0.034464337,0
303713,person,mean_with_cls,0.015550867,-0.034492053,0
541773,person,cls,-0.027322367,-0.0338306,0
541773,person,mean_no_cls,0.020417644,-0.030839583,0
541773,person,mean_with_cls,0.0203716,-0.030869232,0
433915,person,cls,-0.006750444,-0.01666186,0
433915,person,mean_no_cls,0.010124417,-0.034841202,0
433915,person,mean_with_cls,0.01010728,-0.034805182,0
513283,person,cls,0.0022558407,-0.016963216,0
513283,person,mean_no_cls,0.012720786,-0.041076593,0
513283,person,mean_with_cls,0.012714373,-0.041053258,0
85376,person,cls,-0.0009660374,-0.01963925,0
85376,person,mean_no_cls,0.0139818415,-0.0373798,0
85376,person,mean_with_cls,0.0139687285,-0.037360057,0
213547,person,cls,-0.028406344,-0.044244595,0
213547,person,mean_no_cls,0.018127406,-0.037108228,0
213547,person,mean_with_cls,0.01806831,-0.03711925,0
319534,person,cls,0.009591947,-0.0022243885,0
319534,person,mean_no_cls,0.011881151,-0.03911972,0
319534,person,mean_with_cls,0.011885835,-0.03907743,0
323799,person,cls,-0.03736073,-0.05594232,0
323799,person,mean_no_cls,0.014950782,-0.034211934,0
323799,person,mean_with_cls,0.014882788,-0.03424429,0
42528,person,cls,-0.034659404,-0.03994559,0
42528,person,mean_no_cls,0.018214319,-0.03717423,0
42528,person,mean_with_cls,0.01816806,-0.03717769,0
286503,person,cls,-0.013705412,-0.031465724,0
286503,person,mean_no_cls,0.014113868,-0.033445686,0
286503,person,mean_with_cls,0.014088441,-0.03347125,0
289960,person,cls,-0.007772087,-0.019486107,0
289960,person,mean_no_cls,0.009942174,-0.035771154,0
289960,person,mean_with_cls,0.009930104,-0.035770983,0
231339,person,cls,0.014510994,0.00059374236,1
231339,person,mean_no_cls,0.01234028,-0.03447603,0
231339,person,mean_with_cls,0.012349135,-0.034451373,0
87476,person,cls,-0.022392683,-0.041621216,0
87476,person,mean_no_cls,0.011487184,-0.041981384,0
87476,person,mean_with_cls,0.011454674,-0.041990675,0
432898,person,cls,0.0044710143,-0.025057677,0
432898,person,mean_no_cls,0.0111966925,-0.031165555,0
432898,person,mean_with_cls,0.011190985,-0.031145807,0
210230,person,cls,-0.017363017,-0.041576065,0
210230,person,mean_no_cls,0.011698081,-0.041538898,0
210230,person,mean_with_cls,0.011672347,-0.041550986,0
187249,person,cls,-0.021476578,-0.039583378,0
187249,person,mean_no_cls,0.009170149,-0.035528667,0
187249,person,mean_with_cls,0.009139244,-0.035539918,0
221291,person,cls,-0.010897651,-0.038048923,0
221291,person,mean_no_cls,0.0054622293,-0.034125865,0
221291,person,mean_with_cls,0.0054464657,-0.034150667,0
304404,person,cls,0.005567317,-0.023758262,0
304404,person,mean_no_cls,0.013432433,-0.03107858,0
304404,person,mean_with_cls,0.013429235,-0.031078093,0
369541,person,cls,-0.014395346,-0.03260922,0
369541,person,mean_no_cls,0.0071274284,-0.03617102,0
369541,person,mean_with_cls,0.0071175406,-0.03618057,0
444142,person,cls,-0.0019352833,-0.027483905,0
444142,person,mean_no_cls,0.0086339,-0.0359962,0
444142,person,mean_with_cls,0.008622967,-0.036005333,0
375469,person,cls,0.0032600565,-0.018595267,0
375469,person,mean_no_cls,0.010889797,-0.035944507,0
375469,person,mean_with_cls,0.010889714,-0.035926517,0
401862,person,cls,0.011189066,-0.0107812695,0
401862,person,mean_no_cls,0.01889278,-0.031434976,0
401862,person,mean_with_cls,0.018899588,-0.031387053,0
201418,person,cls,0.00092027755,-0.0067806332,0
201418,person,mean_no_cls,0.016382728,-0.040968735,0
201418,person,mean_with_cls,0.016385123,-0.040940747,0
7278,person,cls,0.0131638665,-0.021095907,0
7278,person,mean_no_cls,0.0058157854,-0.03738239,0
7278,person,mean_with_cls,0.005813366,-0.037367694,0
244496,person,cls,0.003425755,-0.018045504,0
244496,person,mean_no_cls,0.0102428235,-0.034463804,0
244496,person,mean_with_cls,0.010226755,-0.034475435,0
173799,person,cls,0.00102272,-0.020998243,0
173799,person,mean_no_cls,0.010679806,-0.040767796,0
173799,person,mean_with_cls,0.010682894,-0.04074323,0
54593,person,cls,0.003924188,-0.024305098,0
54593,person,mean_no_cls,0.013692645,-0.036836773,0
54593,person,mean_with_cls,0.013682157,-0.036847968,0
255483,person,cls,-0.018309128,-0.039130524,0
255483,person,mean_no_cls,0.012456308,-0.039533135,0
255483,person,mean_with_cls,0.01242496,-0.039517738,0
74256,person,cls,-0.016549628,-0.019138042,0
74256,person,mean_no_cls,0.020149454,-0.033647195,0
74256,person,mean_with_cls,0.020114198,-0.03363358,0
274272,person,cls,-0.008906081,-0.03792233,0
274272,person,mean_no_cls,0.009673922,-0.03808233,0
274272,person,mean_with_cls,0.009652734,-0.038079135,0
152214,person,cls,-0.019874882,-0.0332717,0
152214,person,mean_no_cls,0.013166853,-0.03313697,0
152214,person,mean_with_cls,0.013128538,-0.03316758,0
295420,person,cls,0.007253848,-0.01398313,0
295420,person,mean_no_cls,0.0121433865,-0.03575851,0
295420,person,mean_with_cls,0.012145983,-0.035730883,0
438862,person,cls,0.019120902,-0.006707508,0
438862,person,mean_no_cls,0.011613093,-0.033373136,0
438862,person,mean_with_cls,0.011618514,-0.033342008,0
576031,person,cls,-0.018006602,-0.0422809,0
576031,person,mean_no_cls,0.010158109,-0.038848132,0
576031,person,mean_with_cls,0.010127625,-0.038847063,0
420916,person,cls,-0.004170086,-0.03167084,0
420916,person,mean_no_cls,0.018617373,-0.033255827,0
420916,person,mean_with_cls,0.018604137,-0.03323339,0
50380,person,cls,-0.0069531687,-0.045236606,0
50380,person,mean_no_cls,0.016161919,-0.03533277,0
50380,person,mean_with_cls,0.016139898,-0.035332497,0
553511,person,cls,0.0015261928,-0.01581283,0
553511,person,mean_no_cls,0.014845523,-0.03142679,0
553511,person,mean_with_cls,0.014839783,-0.031407185,0
39785,person,cls,0.0098020965,-0.011129192,0
39785,person,mean_no_cls,0.015220702,-0.0345606,0
39785,person,mean_with_cls,0.015232569,-0.03452141,0
5193,person,cls,-0.022911197,-0.044005565,0
5193,person,mean_no_cls,0.01907884,-0.034101967,0
5193,person,mean_with_cls,0.019025326,-0.03414908,0
351823,person,cls,-0.010123813,-0.044745553,0
351823,person,mean_no_cls,0.007826498,-0.03889428,0
351823,person,mean_with_cls,0.0078090876,-0.038886596,0
550714,person,cls,-0.0045045195,-0.028018326,0
550714,person,mean_no_cls,0.02433229,-0.03079505,0
550714,person,mean_with_cls,0.024306005,-0.030769812,0
551804,person,cls,0.0020709208,-0.020589843,0
551804,person,mean_no_cls,0.0026790146,-0.03404577,0
551804,person,mean_with_cls,0.002684854,-0.03403984,0
239537,person,cls,-0.008079674,-0.034801524,0
239537,person,mean_no_cls,0.005793999,-0.03571598,0
239537,person,mean_with_cls,0.0057815546,-0.0357308,0
510095,person,cls,-0.010364374,-0.03987529,0
510095,person,mean_no_cls,0.008143574,-0.036136817,0
510095,person,mean_with_cls,0.008124038,-0.03613522,0
128112,person,cls,0.0007392459,-0.029036831,0
128112,person,mean_no_cls,0.009295499,-0.040310293,0
128112,person,mean_with_cls,0.009288438,-0.04028215,0
368961,person,cls,-0.017710345,-0.04478495,0
368961,person,mean_no_cls,0.011130831,-0.03340394,0
368961,person,mean_with_cls,0.011107721,-0.03343459,0
411817,person,cls,0.0038343477,-0.006056247,0
411817,person,mean_no_cls,0.023566522,-0.036319163,0
411817,person,mean_with_cls,0.023550872,-0.03628367,0
143556,person,cls,-0.0090969475,-0.033786133,0
143556,person,mean_no_cls,0.010334952,-0.038068295,0
143556,person,mean_with_cls,0.010317994,-0.038043834,0
210032,person,cls,0.0048791626,0.005491424,1
210032,person,mean_no_cls,0.013652305,-0.040779177,0
210032,person,mean_with_cls,0.013647742,-0.040754933,0
486438,person,cls,-0.02046977,-0.043143123,0
486438,person,mean_no_cls,0.01273466,-0.041227695,0
486438,person,mean_with_cls,0.012693935,-0.04124387,0
158956,person,cls,-0.01932007,-0.036647156,0
158956,person,mean_no_cls,0.011415815,-0.037012212,0
158956,person,mean_with_cls,0.011379928,-0.037019625,0
411530,person,cls,-0.018440904,-0.03878156,0
411530,person,mean_no_cls,0.011187053,-0.03984072,0
411530,person,mean_with_cls,0.011157212,-0.039845344,0
566524,person,cls,0.0023805187,-0.030106423,0
566524,person,mean_no_cls,0.011375625,-0.03741478,0
566524,person,mean_with_cls,0.011378101,-0.037379965,0
463690,person,cls,-0.008416783,-0.025183192,0
463690,person,mean_no_cls,0.012282495,-0.03916202,0
463690,person,mean_with_cls,0.0122599825,-0.039162274,0
205289,person,cls,-0.025506105,-0.034970082,0
205289,person,mean_no_cls,0.0032808706,-0.038114525,0
205289,person,mean_with_cls,0.0032518553,-0.038120385,0
46872,person,cls,0.019607283,-0.0016049165,0
46872,person,mean_no_cls,0.011982135,-0.03451342,0
46872,person,mean_with_cls,0.01199976,-0.03445182,0
412362,person,cls,-0.027204778,-0.049644925,0
412362,person,mean_no_cls,0.017077718,-0.033556465,0
412362,person,mean_with_cls,0.0170292,-0.033572346,0
240023,person,cls,-0.017848736,-0.04968305,0
240023,person,mean_no_cls,0.0038438272,-0.03761504,0
240023,person,mean_with_cls,0.003826202,-0.03763474,0
349860,person,cls,-0.023917368,-0.05125992,0
349860,person,mean_no_cls,0.00842357,-0.03701017,0
349860,person,mean_with_cls,0.008396611,-0.037011903,0
569825,person,cls,-0.018969532,-0.05463806,0
569825,person,mean_no_cls,0.011119693,-0.03627368,0
569825,person,mean_with_cls,0.011094869,-0.0363122,0
36660,person,cls,-0.008748654,-0.020264467,0
36660,person,mean_no_cls,0.005326978,-0.040340126,0
36660,person,mean_with_cls,0.005313238,-0.04031793,0
92939,person,cls,-0.016307319,-0.049382076,0
92939,person,mean_no_cls,0.014893451,-0.03521223,0
92939,person,mean_with_cls,0.014862995,-0.035206955,0
150224,person,cls,-0.004317355,-0.025367884,0
150224,person,mean_no_cls,0.009640451,-0.033751193,0
150224,person,mean_with_cls,0.009630215,-0.03375714,0
426268,person,cls,-0.004804028,-0.025121974,0
426268,person,mean_no_cls,0.008685965,-0.03526087,0
426268,person,mean_with_cls,0.008671553,-0.035258494,0
231747,person,cls,-0.03219864,-0.07325017,0
231747,person,mean_no_cls,0.011460833,-0.04502643,0
231747,person,mean_with_cls,0.011403877,-0.045091283,0
13291,person,cls,-0.003799161,-0.034533404,0
13291,person,mean_no_cls,0.006049568,-0.035430573,0
13291,person,mean_with_cls,0.0060402704,-0.035431553,0
520324,person,cls,-0.02193452,-0.05395873,0
520324,person,mean_no_cls,0.007447075,-0.04042148,0
520324,person,mean_with_cls,0.007414178,-0.040446892,0
224664,person,cls,-0.016878746,-0.051986247,0
224664,person,mean_no_cls,0.013910279,-0.0363592,0
224664,person,mean_with_cls,0.013886663,-0.036392856,0
25424,person,cls,-0.0034646466,-0.031933088,0
25424,person,mean_no_cls,0.0063977996,-0.03798207,0
25424,person,mean_with_cls,0.0063864384,-0.038003743,0
224675,person,cls,-0.02191319,-0.029093087,0
224675,person,mean_no_cls,0.014208352,-0.03540069,0
224675,person,mean_with_cls,0.014161466,-0.035421565,0
438774,person,cls,-0.023995716,-0.036338687,0
438774,person,mean_no_cls,0.013346922,-0.040305704,0
438774,person,mean_with_cls,0.013307323,-0.040310588,0
57150,person,cls,0.00901886,-0.0135280015,0
57150,person,mean_no_cls,0.018818866,-0.03681634,0
57150,person,mean_with_cls,0.018822413,-0.036797155,0
63740,person,cls,-0.010693408,-0.012245631,0
63740,person,mean_no_cls,0.022151483,-0.029565861,0
63740,person,mean_with_cls,0.022124048,-0.029517267,0
78843,person,cls,-0.04681477,-0.07371944,0
78843,person,mean_no_cls,0.01636753,-0.03023482,0
78843,person,mean_with_cls,0.016296748,-0.030293617,0
334399,person,cls,-0.020034425,-0.048834514,0
334399,person,mean_no_cls,0.009664857,-0.03931253,0
334399,person,mean_with_cls,0.009630664,-0.039315972,0
192699,person,cls,-0.025693217,-0.05064909,0
192699,person,mean_no_cls,0.014095292,-0.032482177,0
192699,person,mean_with_cls,0.014049399,-0.032515857,0
491867,person,cls,-0.013257908,-0.03483037,0
491867,person,mean_no_cls,0.015634539,-0.03417618,0
491867,person,mean_with_cls,0.015603984,-0.034196064,0
132408,person,cls,0.0020382386,-0.057331473,0
132408,person,mean_no_cls,0.0093543045,-0.03317835,0
132408,person,mean_with_cls,0.009352243,-0.033155955,0
494759,person,cls,-0.007524733,-0.032918897,0
494759,person,mean_no_cls,0.006666056,-0.03677349,0
494759,person,mean_with_cls,0.006656657,-0.036793247,0
305317,person,cls,-0.01686736,-0.037528574,0
305317,person,mean_no_cls,0.004312529,-0.03526403,0
305317,person,mean_with_cls,0.0042862473,-0.0352919,0
203864,person,cls,0.0021035722,-0.033828273,0
203864,person,mean_no_cls,0.0126031395,-0.034712955,0
203864,person,mean_with_cls,0.012601849,-0.034715112,0
412894,person,cls,0.031685203,0.019335857,1
412894,person,mean_no_cls,0.019465975,-0.037095886,0
412894,person,mean_with_cls,0.019499188,-0.037041254,0
131556,person,cls,-0.00242412,-0.028643765,0
131556,person,mean_no_cls,0.008249551,-0.03349822,0
131556,person,mean_with_cls,0.008247437,-0.033482797,0
476415,person,cls,0.0037491682,-0.008412988,0
476415,person,mean_no_cls,0.012486347,-0.031613976,0
476415,person,mean_with_cls,0.012478529,-0.03160368,0
15660,person,cls,0.0064176014,-0.018867608,0
15660,person,mean_no_cls,0.011508666,-0.033571966,0
15660,person,mean_with_cls,0.011509739,-0.03355959,0
128372,person,cls,0.016596181,-0.0014789943,0
128372,person,mean_no_cls,0.009134388,-0.035711966,0
128372,person,mean_with_cls,0.009147007,-0.03567629,0
151962,person,cls,-0.014403398,-0.031451125,0
151962,person,mean_no_cls,0.008939368,-0.037125956,0
151962,person,mean_with_cls,0.008910982,-0.03712547,0
528314,person,cls,-0.008975572,-0.04235187,0
528314,person,mean_no_cls,0.007553761,-0.045420032,0
528314,person,mean_with_cls,0.0075388113,-0.045401633,0
177539,person,cls,-0.009519966,-0.028118622,0
177539,person,mean_no_cls,0.012046053,-0.03650663,0
177539,person,mean_with_cls,0.012021281,-0.036505498,0
220584,person,cls,0.01974705,0.0015145205,1
220584,person,mean_no_cls,0.009638466,-0.035776086,0
220584,person,mean_with_cls,0.009659743,-0.03574401,0
80153,person,cls,-0.0024560024,-0.017675614,0
80153,person,mean_no_cls,0.00622233,-0.039152805,0
80153,person,mean_with_cls,0.006212821,-0.03914252,0
189752,person,cls,-0.018209236,-0.018442454,0
189752,person,mean_no_cls,0.013690298,-0.037582964,0
189752,person,mean_with_cls,0.0136533305,-0.0375839,0
463730,person,cls,0.0011031325,-0.012960194,0
463730,person,mean_no_cls,0.009401535,-0.03909916,0
463730,person,mean_with_cls,0.009397784,-0.039067596,0
56350,person,cls,-0.009368864,-0.026009884,0
56350,person,mean_no_cls,0.018971436,-0.033662662,0
56350,person,mean_with_cls,0.018946862,-0.03365197,0
174371,person,cls,-0.010865893,-0.041521035,0
174371,person,mean_no_cls,0.015369433,-0.038041,0
174371,person,mean_with_cls,0.01533667,-0.038079143,0
406570,apple,cls,-0.034151636,-0.04400064,0
406570,apple,mean_no_cls,0.014048143,-0.036733408,0
406570,apple,mean_with_cls,0.013991008,-0.036762126,0
389381,apple,cls,-0.0014559247,-0.01068039,0
389381,apple,mean_no_cls,0.020127608,-0.022612805,0
389381,apple,mean_with_cls,0.020116502,-0.022593008,0
540502,apple,cls,0.0010893433,-0.004824103,0
540502,apple,mean_no_cls,0.024843603,-0.024086807,0
540502,apple,mean_with_cls,0.024827318,-0.024084156,0
560256,apple,cls,-0.017103452,-0.026472352,0
560256,apple,mean_no_cls,0.02223035,-0.029398773,0
560256,apple,mean_with_cls,0.022189468,-0.02941716,0
498919,apple,cls,-0.022068419,-0.03774599,0
498919,apple,mean_no_cls,0.01791395,-0.037471667,0
